utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], memory.total [MiB]
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 0, 40377, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 3, 40374, 40960
0, 0, 15, 40362, 40960
0, 0, 21, 40356, 40960
0, 0, 531, 39846, 40960
11, 0, 557, 39820, 40960
11, 0, 593, 39784, 40960
7, 0, 635, 39742, 40960
7, 0, 669, 39708, 40960
5, 0, 713, 39664, 40960
5, 0, 753, 39624, 40960
5, 0, 791, 39586, 40960
5, 0, 831, 39546, 40960
5, 0, 871, 39506, 40960
5, 0, 1127, 39250, 40960
16, 0, 1483, 38894, 40960
16, 0, 1869, 38508, 40960
34, 0, 2223, 38154, 40960
34, 0, 2609, 37768, 40960
34, 0, 2995, 37382, 40960
34, 0, 3349, 37028, 40960
33, 0, 3735, 36642, 40960
33, 0, 4121, 36256, 40960
33, 0, 4507, 35870, 40960
33, 0, 4861, 35516, 40960
33, 0, 5247, 35130, 40960
33, 0, 5633, 34744, 40960
33, 0, 6019, 34358, 40960
33, 0, 6405, 33972, 40960
33, 0, 6791, 33586, 40960
33, 0, 7177, 33200, 40960
33, 0, 7563, 32814, 40960
33, 0, 7949, 32428, 40960
33, 0, 8249, 32128, 40960
33, 0, 8635, 31742, 40960
33, 0, 9021, 31356, 40960
33, 0, 9407, 30970, 40960
33, 0, 9793, 30584, 40960
33, 0, 10179, 30198, 40960
33, 0, 10393, 29984, 40960
33, 0, 10393, 29984, 40960
9, 0, 10393, 29984, 40960
9, 0, 10815, 29562, 40960
18, 0, 11201, 29176, 40960
18, 0, 11501, 28876, 40960
33, 0, 11887, 28490, 40960
33, 0, 12273, 28104, 40960
33, 0, 12659, 27718, 40960
33, 0, 13045, 27332, 40960
33, 0, 13431, 26946, 40960
33, 0, 13731, 26646, 40960
30, 0, 13731, 26646, 40960
30, 0, 13795, 26582, 40960
3, 0, 13795, 26582, 40960
3, 0, 13795, 26582, 40960
0, 0, 13795, 26582, 40960
0, 0, 13815, 26562, 40960
0, 0, 14225, 26152, 40960
0, 0, 14245, 26132, 40960
4, 0, 14265, 26112, 40960
4, 0, 14291, 26086, 40960
3, 0, 14317, 26060, 40960
3, 0, 14341, 26036, 40960
3, 0, 14367, 26010, 40960
3, 0, 14393, 25984, 40960
3, 0, 14413, 25964, 40960
3, 0, 14437, 25940, 40960
2, 0, 14465, 25912, 40960
2, 0, 14487, 25890, 40960
3, 0, 14517, 25860, 40960
3, 0, 14541, 25836, 40960
3, 0, 14565, 25812, 40960
13, 6, 14661, 25716, 40960
13, 6, 14661, 25716, 40960
100, 49, 14725, 25652, 40960
100, 49, 14725, 25652, 40960
68, 35, 14873, 25504, 40960
68, 35, 14903, 25474, 40960
3, 0, 14925, 25452, 40960
3, 0, 15037, 25340, 40960
23, 1, 15037, 25340, 40960
23, 1, 15037, 25340, 40960
24, 1, 15037, 25340, 40960
24, 1, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
24, 0, 15037, 25340, 40960
34, 1, 14967, 25410, 40960
34, 1, 14967, 25410, 40960
27, 1, 14967, 25410, 40960
27, 1, 14967, 25410, 40960
28, 0, 14967, 25410, 40960
28, 0, 14967, 25410, 40960
29, 0, 14967, 25410, 40960
29, 0, 14967, 25410, 40960
29, 0, 14967, 25410, 40960
29, 0, 14967, 25410, 40960
30, 0, 14967, 25410, 40960
30, 0, 14967, 25410, 40960
30, 0, 14967, 25410, 40960
30, 0, 14967, 25410, 40960
31, 0, 14935, 25442, 40960
31, 0, 14937, 25440, 40960
42, 1, 14937, 25440, 40960
42, 1, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
30, 0, 14937, 25440, 40960
28, 0, 14937, 25440, 40960
28, 0, 14721, 25656, 40960
65, 23, 14721, 25656, 40960
65, 23, 14913, 25464, 40960
67, 25, 14913, 25464, 40960
67, 25, 14913, 25464, 40960
24, 1, 14913, 25464, 40960
24, 1, 14913, 25464, 40960
24, 0, 14913, 25464, 40960
24, 0, 14913, 25464, 40960
24, 0, 14913, 25464, 40960
24, 0, 14913, 25464, 40960
23, 0, 14913, 25464, 40960
23, 0, 14913, 25464, 40960
24, 0, 14913, 25464, 40960
24, 0, 14913, 25464, 40960
24, 0, 14913, 25464, 40960
24, 0, 14773, 25604, 40960
43, 15, 14777, 25600, 40960
43, 15, 14777, 25600, 40960
99, 54, 15357, 25020, 40960
99, 54, 15525, 24852, 40960
35, 2, 15525, 24852, 40960
35, 2, 15525, 24852, 40960
27, 2, 15525, 24852, 40960
27, 2, 15525, 24852, 40960
26, 1, 15525, 24852, 40960
26, 1, 15525, 24852, 40960
26, 1, 15525, 24852, 40960
26, 1, 15525, 24852, 40960
25, 1, 15525, 24852, 40960
25, 1, 15525, 24852, 40960
25, 1, 15525, 24852, 40960
25, 1, 15525, 24852, 40960
25, 1, 15525, 24852, 40960
25, 1, 15453, 24924, 40960
36, 3, 15453, 24924, 40960
36, 3, 15453, 24924, 40960
26, 1, 15453, 24924, 40960
26, 1, 15453, 24924, 40960
28, 1, 15453, 24924, 40960
28, 1, 15453, 24924, 40960
30, 1, 15453, 24924, 40960
30, 1, 15453, 24924, 40960
30, 1, 15453, 24924, 40960
30, 1, 15455, 24922, 40960
30, 1, 15455, 24922, 40960
30, 1, 15455, 24922, 40960
31, 1, 15455, 24922, 40960
31, 1, 15577, 24800, 40960
48, 15, 15577, 24800, 40960
48, 15, 15577, 24800, 40960
100, 58, 15577, 24800, 40960
100, 58, 15577, 24800, 40960
100, 60, 15577, 24800, 40960
100, 60, 15577, 24800, 40960
99, 51, 16677, 23700, 40960
99, 51, 16677, 23700, 40960
100, 14, 16677, 23700, 40960
100, 14, 16677, 23700, 40960
41, 3, 16677, 23700, 40960
41, 3, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
25, 1, 16677, 23700, 40960
24, 1, 16677, 23700, 40960
