utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], memory.total [MiB]
0, 0, 4, 40334, 40960
0, 0, 5, 40333, 40960
0, 0, 24, 40314, 40960
0, 0, 439, 39899, 40960
2, 0, 439, 39899, 40960
2, 0, 439, 39899, 40960
0, 0, 439, 39899, 40960
0, 0, 439, 39899, 40960
0, 0, 439, 39899, 40960
0, 0, 439, 39899, 40960
0, 0, 439, 39899, 40960
0, 0, 439, 39899, 40960
0, 0, 439, 39899, 40960
0, 0, 957, 39381, 40960
30, 0, 1387, 38951, 40960
30, 0, 1795, 38543, 40960
39, 1, 2333, 38005, 40960
39, 1, 2697, 37641, 40960
40, 1, 3279, 37059, 40960
40, 1, 3709, 36629, 40960
40, 1, 4053, 36285, 40960
40, 1, 4501, 35837, 40960
40, 1, 5083, 35255, 40960
40, 1, 5403, 34935, 40960
40, 1, 5941, 34397, 40960
40, 1, 6459, 33879, 40960
39, 1, 6759, 33579, 40960
39, 1, 7233, 33105, 40960
40, 1, 7661, 32677, 40960
40, 1, 8179, 32159, 40960
40, 1, 8609, 31729, 40960
40, 1, 9081, 31257, 40960
40, 1, 9555, 30783, 40960
40, 1, 10073, 30265, 40960
40, 1, 10437, 29901, 40960
40, 1, 11019, 29319, 40960
40, 1, 11449, 28889, 40960
40, 1, 11857, 28481, 40960
40, 1, 12395, 27943, 40960
40, 1, 12759, 27579, 40960
40, 1, 13341, 26997, 40960
40, 1, 13661, 26677, 40960
40, 1, 14199, 26139, 40960
40, 1, 14717, 25621, 40960
40, 1, 15081, 25257, 40960
40, 1, 15663, 24675, 40960
40, 1, 16093, 24245, 40960
40, 1, 16437, 23901, 40960
40, 1, 16867, 23471, 40960
40, 1, 17339, 22999, 40960
40, 1, 17813, 22525, 40960
40, 1, 18241, 22097, 40960
40, 1, 18843, 21495, 40960
40, 1, 19189, 21149, 40960
40, 1, 19661, 20677, 40960
40, 1, 20135, 20203, 40960
40, 1, 20563, 19775, 40960
40, 1, 21081, 19257, 40960
40, 1, 21511, 18827, 40960
40, 1, 21919, 18419, 40960
40, 1, 22457, 17881, 40960
40, 1, 22821, 17517, 40960
40, 1, 23641, 16697, 40960
40, 1, 23815, 16523, 40960
40, 1, 24159, 16179, 40960
40, 1, 24677, 15661, 40960
40, 1, 25107, 15231, 40960
40, 1, 25515, 14823, 40960
39, 1, 25707, 14631, 40960
39, 1, 25707, 14631, 40960
5, 0, 25707, 14631, 40960
5, 0, 25707, 14631, 40960
0, 0, 26037, 14301, 40960
0, 0, 26039, 14299, 40960
15, 11, 26039, 14299, 40960
15, 11, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26039, 14299, 40960
0, 0, 26101, 14237, 40960
0, 0, 26101, 14237, 40960
53, 21, 26101, 14237, 40960
