utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], memory.total [MiB]
0, 0, 4, 40334, 40960
0, 0, 5, 40333, 40960
0, 0, 24, 40314, 40960
3, 0, 439, 39899, 40960
3, 0, 439, 39899, 40960
1, 0, 655, 39683, 40960
1, 0, 1127, 39211, 40960
38, 0, 1579, 38759, 40960
38, 0, 2051, 38287, 40960
38, 0, 2523, 37815, 40960
38, 0, 2995, 37343, 40960
38, 0, 3453, 36885, 40960
38, 0, 3925, 36413, 40960
38, 0, 4319, 36019, 40960
38, 0, 4651, 35687, 40960
14, 2, 4651, 35687, 40960
14, 2, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4651, 35687, 40960
0, 0, 4657, 35681, 40960
0, 0, 4997, 35341, 40960
49, 21, 4997, 35341, 40960
49, 21, 4997, 35341, 40960
46, 23, 4997, 35341, 40960
46, 23, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
48, 24, 4997, 35341, 40960
48, 24, 4997, 35341, 40960
60, 32, 4997, 35341, 40960
60, 32, 4997, 35341, 40960
62, 32, 4997, 35341, 40960
62, 32, 4997, 35341, 40960
47, 24, 4997, 35341, 40960
47, 24, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
46, 23, 4997, 35341, 40960
46, 23, 4997, 35341, 40960
61, 32, 4997, 35341, 40960
61, 32, 4997, 35341, 40960
61, 31, 4997, 35341, 40960
61, 31, 4997, 35341, 40960
48, 25, 4997, 35341, 40960
48, 25, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
45, 22, 4997, 35341, 40960
45, 22, 4997, 35341, 40960
62, 33, 4997, 35341, 40960
62, 33, 4997, 35341, 40960
60, 31, 4997, 35341, 40960
60, 31, 4997, 35341, 40960
47, 24, 4997, 35341, 40960
47, 24, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
47, 23, 4997, 35341, 40960
47, 23, 4997, 35341, 40960
60, 32, 4997, 35341, 40960
60, 32, 4997, 35341, 40960
61, 31, 4997, 35341, 40960
61, 31, 4997, 35341, 40960
46, 24, 4997, 35341, 40960
46, 24, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
69, 37, 4997, 35341, 40960
47, 24, 4997, 35341, 40960
47, 24, 4997, 35341, 40960
60, 32, 4997, 35341, 40960
60, 32, 4997, 35341, 40960
62, 32, 4997, 35341, 40960
62, 32, 4997, 35341, 40960
46, 24, 4997, 35341, 40960
46, 24, 4997, 35341, 40960
70, 37, 4997, 35341, 40960
70, 37, 4997, 35341, 40960
47, 23, 4997, 35341, 40960
47, 23, 4997, 35341, 40960
62, 32, 4997, 35341, 40960
